구분번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2023010800100347,2023년 1월,일요일,부산광역시 강서구 녹산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,61-64세,중상
2023010900100021,2023년 1월,월요일,부산광역시 강서구 대저2동,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,51-60세,사망,건설기계,남,65세 이상,기타불명
2023010900100047,2023년 1월,월요일,부산광역시 부산진구 양정동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,21-30세,경상,승용,남,41-50세,경상
2023010900100073,2023년 1월,월요일,부산광역시 서구 서대신동3가,중상사고,0,1,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,41-50세,경상,승용,여,31-40세,중상
2023010900100074,2023년 1월,월요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,51-60세,중상
2023010900100076,2023년 1월,월요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,승용,여,21-30세,경상
2023010900100128,2023년 1월,월요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,65세 이상,중상
2023010900100129,2023년 1월,월요일,부산광역시 수영구 망미동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,51-60세,경상
2023010900100130,2023년 1월,월요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,보행자,여,65세 이상,경상
2023010900100131,2023년 1월,월요일,부산광역시 강서구 명지동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,51-60세,상해없음,승용,남,51-60세,중상
2023010900100164,2023년 1월,월요일,부산광역시 기장군 일광읍,경상사고,0,0,4,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,상해없음,승합,남,31-40세,경상
2023010900100216,2023년 1월,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,남,65세 이상,경상
2023010900100233,2023년 1월,월요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,이륜,남,21-30세,경상
2023010900100270,2023년 1월,월요일,부산광역시 서구 남부민동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,51-60세,중상
2023010900100271,2023년 1월,월요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,이륜,남,21-30세,경상
2023010900100298,2023년 1월,월요일,부산광역시 부산진구 양정동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,경상,승용,여,41-50세,경상
2023010900100397,2023년 1월,월요일,부산광역시 서구 동대신동3가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,보행자,남,61-64세,중상
2023010900100398,2023년 1월,월요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,원동기,남,31-40세,상해없음,보행자,여,51-60세,중상
2023010900100399,2023년 1월,월요일,부산광역시 강서구 명지동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,51-60세,상해없음,승용,남,41-50세,경상
2023010900100478,2023년 1월,월요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,이륜,남,21-30세,중상
2023010900100479,2023년 1월,월요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,41-50세,상해없음,보행자,남,31-40세,중상
2023010900100480,2023년 1월,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,남,21-30세,경상
2023011000100025,2023년 1월,화요일,부산광역시 사하구 당리동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,보행자,남,51-60세,중상
2023011000100026,2023년 1월,화요일,부산광역시 사하구 장림동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,51-60세,중상
2023011000100104,2023년 1월,화요일,부산광역시 중구 부평동4가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,51-60세,상해없음
2023011000100132,2023년 1월,화요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2023011000100133,2023년 1월,화요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,41-50세,경상
2023011000100134,2023년 1월,화요일,부산광역시 기장군 정관읍,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,여,41-50세,경상
2023011000100186,2023년 1월,화요일,부산광역시 남구 문현동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,보행자,남,65세 이상,중상
2023011000100187,2023년 1월,화요일,부산광역시 남구 대연동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,61-64세,부상신고,승용,남,51-60세,상해없음
2023011000100188,2023년 1월,화요일,부산광역시 강서구 생곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,건설기계,남,51-60세,상해없음,화물,남,31-40세,경상
2023011000100330,2023년 1월,화요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,자전거,남,65세 이상,중상
2023011000100369,2023년 1월,화요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,상해없음,보행자,여,51-60세,중상
2023011000100430,2023년 1월,화요일,부산광역시 강서구 대저1동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,특수,남,21-30세,중상
2023011100100004,2023년 1월,수요일,부산광역시 수영구 수영동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,51-60세,경상
2023011100100013,2023년 1월,수요일,부산광역시 사하구 괴정동,중상사고,0,2,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,51-60세,경상
2023011100100042,2023년 1월,수요일,부산광역시 남구 용호동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,기타불명,승용,남,21-30세,경상
2023011100100052,2023년 1월,수요일,부산광역시 사하구 신평동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,기타불명,승용,여,21-30세,중상
2023011100100053,2023년 1월,수요일,부산광역시 강서구 송정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,여,65세 이상,경상
2023011100100072,2023년 1월,수요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2023011100100101,2023년 1월,수요일,부산광역시 사하구 신평동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,건설기계,남,41-50세,상해없음,승용,여,41-50세,중상
2023011100100164,2023년 1월,수요일,부산광역시 부산진구 당감동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,41-50세,상해없음,보행자,여,65세 이상,중상
2023011100100198,2023년 1월,수요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,65세 이상,상해없음,보행자,여,65세 이상,경상
2023011100100200,2023년 1월,수요일,부산광역시 금정구 회동동,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,화물,남,51-60세,상해없음,보행자,남,61-64세,사망
2023011100100235,2023년 1월,수요일,부산광역시 북구 만덕동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,51-60세,경상
2023011100100249,2023년 1월,수요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,61-64세,중상
2023011100100251,2023년 1월,수요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,41-50세,중상
2023011100100318,2023년 1월,수요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,기타불명,보행자,남,65세 이상,경상
2023011100100372,2023년 1월,수요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 차도통행중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,남,41-50세,중상
2023011100100412,2023년 1월,수요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,13-20세,경상
2023011100100413,2023년 1월,수요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,기타불명,승용,여,61-64세,경상
2023011100100458,2023년 1월,수요일,부산광역시 북구 만덕동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,기타불명,이륜,남,41-50세,부상신고
2023011200100085,2023년 1월,목요일,부산광역시 부산진구 당감동,경상사고,0,0,3,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,특수,남,31-40세,상해없음,화물,남,51-60세,상해없음
2023011200100086,2023년 1월,목요일,부산광역시 사상구 학장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,65세 이상,상해없음,보행자,여,41-50세,중상
2023011200100197,2023년 1월,목요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,이륜,남,65세 이상,경상,승용,남,51-60세,상해없음
2023011200100198,2023년 1월,목요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,51-60세,경상
2023011200100263,2023년 1월,목요일,부산광역시 서구 부민동1가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,남,31-40세,경상
2023011200100292,2023년 1월,목요일,부산광역시 북구 만덕동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,이륜,남,31-40세,중상
2023011200100293,2023년 1월,목요일,부산광역시 해운대구 석대동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,특수,남,51-60세,상해없음,보행자,여,65세 이상,중상
2023011200100321,2023년 1월,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,상해없음,이륜,남,31-40세,경상
